Timestamp,Record Type,Instrument Name,Premium (256ths),Workup State,Workup Reason,Aggressive Order Number,Aggressive Bid/Ask,Passive Order Number,Passive Bid/Ask,Sequence
14:58:59:235090 20180108,WORKUP,2_YEAR,25560,11,1,000000000,1,000000000,2,67060
14:59:02:235396 20180108,WORKUP,2_YEAR,25560,0,1,000000000,1,000000000,2,67080
15:00:43:876780 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,67524
15:00:43:876780 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67528
15:00:43:890004 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67533
15:00:44:813065 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67567
15:00:44:813085 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67571
15:00:45:006739 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67579
15:00:45:007022 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67585
15:00:45:011805 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67595
15:00:45:015117 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67602
15:00:45:027222 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67606
15:00:45:030073 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67610
15:00:45:033230 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67617
15:00:45:039124 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67622
15:00:45:070237 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67633
15:00:45:074118 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67638
15:00:45:078031 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67642
15:00:45:080967 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67646
15:00:47:229788 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,67653
15:00:50:229921 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,67659
15:10:56:990261 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,68729
15:10:56:990261 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,68733
15:10:59:990572 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,68741
15:15:27:877909 20180108,WORKUP,2_YEAR,25560,10,1,000000000,1,000000000,2,68806
15:15:27:877909 20180108,WORKUP,2_YEAR,25560,11,1,000000000,1,000000000,2,68810
15:15:30:877478 20180108,WORKUP,2_YEAR,25560,0,1,000000000,1,000000000,2,68829
15:17:18:935105 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,68977
15:17:18:935105 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,68982
15:17:21:935936 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,68993
15:22:56:731419 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,69175
15:22:56:731419 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69179
15:22:56:746213 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69192
15:22:59:746630 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,69202
15:25:53:964760 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,69320
15:25:53:964760 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69324
15:25:54:428246 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69329
15:25:54:428268 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69333
15:25:57:428553 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,69348
15:27:22:500828 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,69392
15:27:22:500828 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69404
15:27:25:500539 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,69409
15:27:29:047116 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,69413
15:27:29:047116 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69469
15:27:29:047353 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69470
15:27:29:047408 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69488
15:27:29:047439 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69498
15:27:29:047464 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69502
15:27:29:047480 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69506
15:27:29:047491 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69510
15:27:29:047501 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69514
15:27:29:047536 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69519
15:27:29:047554 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69523
15:27:29:047596 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69527
15:27:29:055712 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69536
15:27:29:055873 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69551
15:27:29:062890 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69563
15:27:29:132122 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69637
15:27:29:567690 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,69645
15:27:32:567805 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,69669
15:27:36:478745 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,69675
15:27:36:478745 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,69679
15:27:39:478616 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,69693
15:28:59:276244 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,69753
15:28:59:276244 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,69757
15:28:59:837731 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,69761
15:29:02:837010 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,69771
15:44:03:436506 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,70401
15:44:03:436506 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,70413
15:44:03:436823 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,70415
15:44:03:439899 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,70424
15:44:03:440924 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,70431
15:44:06:440938 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,70438
15:53:16:778003 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,70675
15:53:16:778003 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,70689
15:53:16:778244 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,70692
15:53:19:778707 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,70704
15:55:03:328591 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,70721
15:55:03:328591 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,70725
15:55:06:328555 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,70733
15:55:15:822453 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,70847
15:55:15:822453 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,70851
15:55:18:822029 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,70873
15:55:55:914637 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,70902
15:55:55:914637 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,70908
15:55:58:914695 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,70913
15:56:28:428859 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,70974
15:56:28:428859 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,70978
15:56:31:428866 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,71009
15:56:49:153442 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,71074
15:56:49:153442 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71078
15:56:52:153977 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,71085
15:59:14:237743 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,71229
15:59:14:237743 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71235
15:59:16:052887 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71239
15:59:19:052376 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,71245
16:00:27:080759 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,71352
16:00:27:080759 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71356
16:00:30:080523 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,71359
16:02:42:677303 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,71466
16:02:42:677303 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71470
16:02:42:677465 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71473
16:02:45:677834 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,71547
16:04:18:891904 20180108,WORKUP,2_YEAR,25556,10,1,000000000,2,000000000,1,71624
16:04:18:891904 20180108,WORKUP,2_YEAR,25556,11,1,000000000,2,000000000,1,71628
16:04:21:891855 20180108,WORKUP,2_YEAR,25556,0,1,000000000,2,000000000,1,71635
16:05:00:013493 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,71702
16:05:00:013493 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71706
16:05:03:013959 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,71716
16:06:10:245210 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,71775
16:06:10:245210 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71779
16:06:10:855428 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71782
16:06:11:028274 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71788
16:06:11:667965 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71795
16:06:12:404461 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71803
16:06:13:027146 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71809
16:06:14:137933 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71815
16:06:14:648522 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71826
16:06:14:648733 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71837
16:06:14:648899 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71848
16:06:14:649017 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71882
16:06:14:649064 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71897
16:06:14:649213 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71911
16:06:14:649254 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71916
16:06:14:649291 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71922
16:06:14:649339 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71928
16:06:14:649385 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71936
16:06:14:649435 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71945
16:06:14:649450 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,71951
16:06:14:652649 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72014
16:06:14:652916 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72035
16:06:14:653044 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72044
16:06:14:655045 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72070
16:06:14:657032 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72084
16:06:14:668537 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72097
16:06:17:668548 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,72115
16:06:17:933511 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,72116
16:06:17:933511 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72140
16:06:17:933737 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72145
16:06:17:933771 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72151
16:06:17:933794 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72156
16:06:17:937599 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72166
16:06:18:078666 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72180
16:06:18:595685 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72187
16:06:19:369165 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72193
16:06:22:369895 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,72218
16:06:28:056251 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,72261
16:06:28:056251 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72265
16:06:28:062715 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72268
16:06:28:068612 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72274
16:06:28:074314 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72280
16:06:28:080142 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72286
16:06:28:085782 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72292
16:06:28:091563 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72298
16:06:28:097143 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72304
16:06:28:102883 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72310
16:06:28:108365 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72316
16:06:28:114372 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72322
16:06:28:122022 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72328
16:06:28:127944 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72334
16:06:28:133915 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72340
16:06:28:139538 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72346
16:06:28:145101 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72352
16:06:28:150796 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72358
16:06:28:156448 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72364
16:06:28:162452 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72370
16:06:28:168275 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72376
16:06:28:173920 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72382
16:06:28:179528 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72388
16:06:28:185220 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72394
16:06:28:190753 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72400
16:06:28:196654 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72406
16:06:28:205637 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72412
16:06:28:211860 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72418
16:06:28:217396 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72424
16:06:28:222937 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72430
16:06:28:228945 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72436
16:06:28:234695 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72442
16:06:28:240482 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72448
16:06:28:246060 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72454
16:06:28:251567 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72460
16:06:28:257167 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72466
16:06:28:262918 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72472
16:06:28:270391 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72489
16:06:28:276000 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72503
16:06:28:281751 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72520
16:06:31:281249 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,72571
16:06:42:798712 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,72581
16:06:42:798712 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,72610
16:06:45:798126 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,72660
16:07:25:615696 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,72667
16:07:25:615696 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72671
16:07:25:615866 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72672
16:07:25:615885 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72676
16:07:25:615919 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72683
16:07:25:615930 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72687
16:07:25:616139 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72701
16:07:28:616007 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,72719
16:07:34:439766 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,72721
16:07:34:439766 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,72725
16:07:37:439905 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,72728
16:08:03:675893 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,72738
16:08:03:675893 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,72747
16:08:06:675985 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,72792
16:08:21:569817 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,72794
16:08:21:569817 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,72801
16:08:24:569712 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,72821
16:08:25:142502 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,72822
16:08:25:142502 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72828
16:08:28:142884 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,72843
16:08:38:370830 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,72866
16:08:38:370830 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72870
16:08:40:003996 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72875
16:08:41:536660 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72882
16:08:44:536575 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,72890
16:08:44:793354 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,72897
16:08:44:793354 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72903
16:08:47:793598 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,72921
16:10:28:555963 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,72931
16:10:28:555963 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,72935
16:10:31:556159 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,72940
16:10:41:877084 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,72973
16:10:41:877084 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,72977
16:10:44:877122 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,73010
16:10:46:549295 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,73011
16:10:46:549295 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73017
16:10:46:585013 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73021
16:10:46:729859 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73027
16:10:49:729785 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,73044
16:11:00:070932 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,73065
16:11:00:070932 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73069
16:11:00:073830 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73073
16:11:00:441716 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73079
16:11:03:441033 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,73090
16:11:36:832486 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,73106
16:11:36:832486 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73110
16:11:36:833104 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73115
16:11:39:833946 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,73147
16:11:40:259999 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,73148
16:11:40:259999 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73154
16:11:40:263917 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73159
16:11:43:263195 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,73187
16:11:43:263399 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,73188
16:11:43:263399 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73193
16:11:46:263840 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,73215
16:13:54:358258 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,73256
16:13:54:358258 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,73260
16:13:57:358063 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,73262
16:14:18:371010 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,73290
16:14:18:371010 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,73298
16:14:18:371216 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,73309
16:14:18:371243 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,73313
16:14:18:371256 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,73317
16:14:18:371272 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,73321
16:14:18:371289 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,73325
16:14:21:371329 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,73406
16:16:34:276399 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,73464
16:16:34:276399 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73492
16:16:37:276088 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,73504
16:18:21:857772 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,73532
16:18:21:857772 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73542
16:18:24:857120 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,73546
16:19:30:165310 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,73551
16:19:30:165310 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73555
16:19:33:165058 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,73559
16:20:15:470093 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,73562
16:20:15:470093 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73569
16:20:15:470547 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73577
16:20:15:471251 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73583
16:20:15:471336 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73587
16:20:15:486190 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73620
16:20:18:486423 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,73631
16:22:08:763888 20180108,WORKUP,2_YEAR,25558,10,1,000000000,1,000000000,2,73641
16:22:08:763888 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73648
16:22:08:764268 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73657
16:22:11:299933 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73669
16:22:11:304101 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73674
16:22:13:129593 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73682
16:22:13:411852 20180108,WORKUP,2_YEAR,25558,11,1,000000000,1,000000000,2,73715
16:22:16:411375 20180108,WORKUP,2_YEAR,25558,0,1,000000000,1,000000000,2,73779
16:22:18:989171 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,73780
16:22:18:989171 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,73784
16:22:21:989371 20180108,WORKUP,2_YEAR,25558,0,1,000000000,2,000000000,1,73793
16:23:06:507890 20180108,WORKUP,2_YEAR,25558,10,1,000000000,2,000000000,1,73919
16:23:06:507890 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,73934
16:23:06:508105 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,73935
16:23:06:512997 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,73956
16:23:06:527194 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,73981
16:23:06:527213 20180108,WORKUP,2_YEAR,25558,11,1,000000000,2,000000000,1,73985
