Timestamp,Record Type,Instrument Name,Premium (256ths),Quantity,Deal Source,Aggressive,Bid/Ask,Order Number,Sequence
12:43:48:281393 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014CA67,60977
12:43:48:281393 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014CB28,60978
12:43:48:281393 20180108,TRADE,2_YEAR,25558,3,1,0,B,605794000014CC2D,60979
12:43:48:281393 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014CC2E,60980
12:43:48:281626 20180108,TRADE,2_YEAR,25558,12,1,0,B,605794000014B85D,60984
12:43:48:281626 20180108,TRADE,2_YEAR,25558,12,1,1,A,605794000014CC46,60985
12:44:22:256338 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014BE17,61039
12:44:22:256338 20180108,TRADE,2_YEAR,25558,1,1,1,A,605794000014CE61,61040
12:59:26:864346 20180108,TRADE,2_YEAR,25558,3,1,0,B,605794000014BE17,62028
12:59:26:864346 20180108,TRADE,2_YEAR,25558,3,1,1,A,6057940000152C78,62029
13:34:34:342312 20180108,TRADE,2_YEAR,25558,4,1,0,B,605794000014BE17,64131
13:34:34:342312 20180108,TRADE,2_YEAR,25558,4,1,1,A,60579400001644AF,64132
13:34:34:354283 20180108,TRADE,2_YEAR,25558,7,1,0,B,605794000014BE17,64140
13:34:34:354283 20180108,TRADE,2_YEAR,25558,9,1,1,A,60579400001644EA,64141
13:34:34:354283 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014CA67,64142
13:34:34:354283 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014CC58,64143
13:34:34:382552 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014BE17,64153
13:34:34:382552 20180108,TRADE,2_YEAR,25558,1,1,1,A,6057940000164516,64154
13:35:09:239721 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014BE17,64282
13:35:09:239721 20180108,TRADE,2_YEAR,25558,1,1,1,A,6057940000164FBA,64283
13:35:09:240265 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000014BE17,64292
13:35:09:240265 20180108,TRADE,2_YEAR,25558,2,1,1,A,6057940000164FEE,64293
13:35:09:240453 20180108,TRADE,2_YEAR,25558,5,1,0,B,605794000014BE17,64297
13:35:09:240453 20180108,TRADE,2_YEAR,25558,5,1,1,A,6057940000165002,64298
13:35:09:240507 20180108,TRADE,2_YEAR,25558,3,1,0,B,605794000014BE17,64302
13:35:09:240507 20180108,TRADE,2_YEAR,25558,3,1,1,A,6057940000165007,64303
13:35:09:240767 20180108,TRADE,2_YEAR,25558,5,1,0,B,605794000014BE17,64307
13:35:09:240767 20180108,TRADE,2_YEAR,25558,5,1,1,A,605794000016502B,64308
13:35:09:240941 20180108,TRADE,2_YEAR,25558,3,1,0,B,605794000014BE17,64314
13:35:09:240941 20180108,TRADE,2_YEAR,25558,3,1,1,A,605794000016503A,64315
13:35:09:241120 20180108,TRADE,2_YEAR,25558,4,1,0,B,605794000014BE17,64320
13:35:09:241120 20180108,TRADE,2_YEAR,25558,4,1,1,A,6057940000165052,64321
13:35:09:241292 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000014BE17,64328
13:35:09:241292 20180108,TRADE,2_YEAR,25558,2,1,1,A,6057940000165063,64329
13:35:09:241305 20180108,TRADE,2_YEAR,25558,3,1,0,B,605794000014BE17,64332
13:35:09:241305 20180108,TRADE,2_YEAR,25558,3,1,1,A,6057940000165064,64333
13:35:09:241407 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014BE17,64337
13:35:09:241407 20180108,TRADE,2_YEAR,25558,1,1,1,A,605794000016506F,64338
13:35:09:241587 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014BE17,64344
13:35:09:241587 20180108,TRADE,2_YEAR,25558,1,1,1,A,6057940000165088,64345
13:41:54:815411 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014BE17,64788
13:41:54:815411 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400001683E8,64789
14:04:13:016875 20180108,TRADE,2_YEAR,25560,1,1,0,A,60579400000D5456,65806
14:04:13:016875 20180108,TRADE,2_YEAR,25560,1,1,1,B,6057940000171D91,65807
14:58:59:235090 20180108,TRADE,2_YEAR,25560,2,1,0,A,60579400000D546E,67058
14:58:59:235090 20180108,TRADE,2_YEAR,25560,2,1,1,B,6057940000186ADA,67059
15:00:43:876780 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014BE17,67526
15:00:43:876780 20180108,TRADE,2_YEAR,25558,1,1,1,A,605794000018984F,67527
15:00:43:890004 20180108,TRADE,2_YEAR,25558,7,1,0,B,605794000014BE17,67537
15:00:43:890004 20180108,TRADE,2_YEAR,25558,9,1,1,A,60579400001898E5,67538
15:00:43:890004 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014CA67,67539
15:00:43:890004 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014CC58,67540
15:00:44:813065 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014BE17,67569
15:00:44:813065 20180108,TRADE,2_YEAR,25558,1,1,1,A,6057940000189C61,67570
15:00:44:813085 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000014BE17,67574
15:00:44:813085 20180108,TRADE,2_YEAR,25558,3,1,1,A,6057940000189C62,67575
15:00:44:813085 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014CA67,67576
15:00:45:006739 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014CA67,67582
15:00:45:006739 20180108,TRADE,2_YEAR,25558,3,1,1,A,6057940000189C93,67583
15:00:45:006739 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000014CC5A,67584
15:00:45:007022 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000014CA67,67590
15:00:45:007022 20180108,TRADE,2_YEAR,25558,7,1,1,A,6057940000189C94,67591
15:00:45:007022 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000014CC5A,67592
15:00:45:007022 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000014CC5B,67593
15:00:45:007022 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000014CC5C,67594
15:00:45:011805 20180108,TRADE,2_YEAR,25558,6,1,0,B,605794000014CC60,67598
15:00:45:011805 20180108,TRADE,2_YEAR,25558,10,1,1,A,6057940000189C96,67599
15:00:45:011805 20180108,TRADE,2_YEAR,25558,4,1,0,B,6057940000150E5C,67600
15:00:45:015117 20180108,TRADE,2_YEAR,25558,1,1,0,B,6057940000150E5C,67604
15:00:45:015117 20180108,TRADE,2_YEAR,25558,1,1,1,A,6057940000189C98,67605
15:00:45:027222 20180108,TRADE,2_YEAR,25558,1,1,0,B,6057940000150E5C,67608
15:00:45:027222 20180108,TRADE,2_YEAR,25558,1,1,1,A,6057940000189C99,67609
15:00:45:030073 20180108,TRADE,2_YEAR,25558,10,1,0,B,6057940000150E5C,67612
15:00:45:030073 20180108,TRADE,2_YEAR,25558,10,1,1,A,6057940000189C9A,67613
15:00:45:033230 20180108,TRADE,2_YEAR,25558,9,1,0,B,6057940000150E5C,67619
15:00:45:033230 20180108,TRADE,2_YEAR,25558,9,1,1,A,6057940000189C9E,67620
15:00:45:039124 20180108,TRADE,2_YEAR,25558,3,1,0,B,6057940000150E5C,67627
15:00:45:039124 20180108,TRADE,2_YEAR,25558,9,1,1,A,6057940000189CA0,67628
15:00:45:039124 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400001564E8,67629
15:00:45:039124 20180108,TRADE,2_YEAR,25558,3,1,0,B,6057940000162C5C,67630
15:00:45:039124 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400001649A1,67631
15:00:45:070237 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400001649A1,67635
15:00:45:070237 20180108,TRADE,2_YEAR,25558,1,1,1,A,6057940000189CA8,67636
15:00:45:074118 20180108,TRADE,2_YEAR,25558,10,1,0,B,60579400001649A1,67640
15:00:45:074118 20180108,TRADE,2_YEAR,25558,10,1,1,A,6057940000189CAA,67641
15:00:45:078031 20180108,TRADE,2_YEAR,25558,3,1,0,B,60579400001649A1,67644
15:00:45:078031 20180108,TRADE,2_YEAR,25558,3,1,1,A,6057940000189CAC,67645
15:00:45:080967 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400001649A1,67648
15:00:45:080967 20180108,TRADE,2_YEAR,25558,2,1,1,A,6057940000189CAD,67649
15:00:47:229788 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400001649A1,67655
15:00:47:229788 20180108,TRADE,2_YEAR,25558,1,1,1,A,6057940000189D32,67656
15:10:56:990261 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400001649A1,68731
15:10:56:990261 20180108,TRADE,2_YEAR,25558,2,1,1,A,605794000018F78C,68732
15:15:27:877909 20180108,TRADE,2_YEAR,25560,7,1,0,A,60579400000D546E,68808
15:15:27:877909 20180108,TRADE,2_YEAR,25560,7,1,1,B,6057940000190EBC,68809
15:17:18:935105 20180108,TRADE,2_YEAR,25558,7,1,0,B,60579400001649A1,68980
15:17:18:935105 20180108,TRADE,2_YEAR,25558,7,1,1,A,6057940000164DF0,68981
15:22:56:731419 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400001649A1,69177
15:22:56:731419 20180108,TRADE,2_YEAR,25558,1,1,1,A,6057940000194A32,69178
15:22:56:746213 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400001649A1,69194
15:22:56:746213 20180108,TRADE,2_YEAR,25558,1,1,1,A,6057940000194A58,69195
15:25:53:964760 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400001649A1,69322
15:25:53:964760 20180108,TRADE,2_YEAR,25558,2,1,1,A,6057940000195C6C,69323
15:25:54:428246 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400001649A1,69331
15:25:54:428246 20180108,TRADE,2_YEAR,25558,1,1,1,A,6057940000195DDA,69332
15:25:54:428268 20180108,TRADE,2_YEAR,25558,3,1,0,B,60579400001649A1,69335
15:25:54:428268 20180108,TRADE,2_YEAR,25558,3,1,1,A,6057940000195DDC,69336
15:27:22:500828 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400001649A2,69398
15:27:22:500828 20180108,TRADE,2_YEAR,25558,18,1,1,A,6057940000196575,69399
15:27:22:500828 20180108,TRADE,2_YEAR,25558,8,1,0,B,60579400001649D6,69400
15:27:22:500828 20180108,TRADE,2_YEAR,25558,1,1,0,B,6057940000165216,69401
15:27:22:500828 20180108,TRADE,2_YEAR,25558,2,1,0,B,6057940000165272,69402
15:27:22:500828 20180108,TRADE,2_YEAR,25558,5,1,0,B,6057940000165C84,69403
15:27:29:047116 20180108,TRADE,2_YEAR,25558,4,1,0,B,6057940000165C84,69441
15:27:29:047116 20180108,TRADE,2_YEAR,25558,100,1,1,A,60579400001965DA,69442
15:27:29:047116 20180108,TRADE,2_YEAR,25558,1,1,0,B,6057940000167D2B,69443
15:27:29:047116 20180108,TRADE,2_YEAR,25558,5,1,0,B,605794000016A81E,69444
15:27:29:047116 20180108,TRADE,2_YEAR,25558,12,1,0,B,605794000016AC77,69445
15:27:29:047116 20180108,TRADE,2_YEAR,25558,3,1,0,B,605794000016AE40,69446
15:27:29:047116 20180108,TRADE,2_YEAR,25558,6,1,0,B,605794000016BC91,69447
15:27:29:047116 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000016C74E,69448
15:27:29:047116 20180108,TRADE,2_YEAR,25558,11,1,0,B,605794000016D321,69449
15:27:29:047116 20180108,TRADE,2_YEAR,25558,1,1,0,B,6057940000173CD0,69450
15:27:29:047116 20180108,TRADE,2_YEAR,25558,1,1,0,B,6057940000175F2A,69451
15:27:29:047116 20180108,TRADE,2_YEAR,25558,12,1,0,B,6057940000176D1F,69452
15:27:29:047116 20180108,TRADE,2_YEAR,25558,5,1,0,B,605794000017740E,69453
15:27:29:047116 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400001798FF,69454
15:27:29:047116 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000017BBEF,69455
15:27:29:047116 20180108,TRADE,2_YEAR,25558,3,1,0,B,605794000017BBF9,69456
15:27:29:047116 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000017D982,69457
15:27:29:047116 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000017D988,69458
15:27:29:047116 20180108,TRADE,2_YEAR,25558,3,1,0,B,605794000017FF1A,69459
15:27:29:047116 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000017FF2E,69460
15:27:29:047116 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400001808AA,69461
15:27:29:047116 20180108,TRADE,2_YEAR,25558,1,1,0,B,6057940000180DA9,69462
15:27:29:047116 20180108,TRADE,2_YEAR,25558,1,1,0,B,6057940000180DAA,69463
15:27:29:047116 20180108,TRADE,2_YEAR,25558,2,1,0,B,6057940000185CA4,69464
15:27:29:047116 20180108,TRADE,2_YEAR,25558,11,1,0,B,605794000018990F,69465
15:27:29:047116 20180108,TRADE,2_YEAR,25558,1,1,0,B,6057940000189912,69466
15:27:29:047116 20180108,TRADE,2_YEAR,25558,1,1,0,B,6057940000189ECF,69467
15:27:29:047116 20180108,TRADE,2_YEAR,25558,5,1,0,B,605794000018A5F4,69468
15:27:29:047353 20180108,TRADE,2_YEAR,25558,1,1,0,B,6057940000189ECF,69479
15:27:29:047353 20180108,TRADE,2_YEAR,25558,40,1,1,A,60579400001965DD,69480
15:27:29:047353 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000018A5F4,69481
15:27:29:047353 20180108,TRADE,2_YEAR,25558,14,1,0,B,605794000018D729,69482
15:27:29:047353 20180108,TRADE,2_YEAR,25558,4,1,0,B,605794000018EE13,69483
15:27:29:047353 20180108,TRADE,2_YEAR,25558,5,1,0,B,605794000018F9F0,69484
15:27:29:047353 20180108,TRADE,2_YEAR,25558,4,1,0,B,605794000019376B,69485
15:27:29:047353 20180108,TRADE,2_YEAR,25558,10,1,0,B,605794000019417E,69486
15:27:29:047353 20180108,TRADE,2_YEAR,25558,1,1,0,B,6057940000195FD3,69487
15:27:29:047408 20180108,TRADE,2_YEAR,25558,18,1,0,B,6057940000189ECF,69493
15:27:29:047408 20180108,TRADE,2_YEAR,25558,40,1,1,A,60579400001965DE,69494
15:27:29:047408 20180108,TRADE,2_YEAR,25558,16,1,0,B,605794000018D729,69495
15:27:29:047408 20180108,TRADE,2_YEAR,25558,2,1,0,B,6057940000195FD3,69496
15:27:29:047408 20180108,TRADE,2_YEAR,25558,4,1,0,B,60579400001965A1,69497
15:27:29:047439 20180108,TRADE,2_YEAR,25558,12,1,0,B,605794000018D729,69500
15:27:29:047439 20180108,TRADE,2_YEAR,25558,12,1,1,A,60579400001965DF,69501
15:27:29:047464 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000018D729,69504
15:27:29:047464 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400001965E1,69505
15:27:29:047480 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000018D729,69508
15:27:29:047480 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400001965E3,69509
15:27:29:047491 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000018D729,69512
15:27:29:047491 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400001965E4,69513
15:27:29:047501 20180108,TRADE,2_YEAR,25558,1,1,0,B,605794000018D729,69516
15:27:29:047501 20180108,TRADE,2_YEAR,25558,1,1,1,A,60579400001965E5,69517
15:27:29:047536 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000018D729,69521
15:27:29:047536 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400001965E8,69522
15:27:29:047554 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000018D729,69525
15:27:29:047554 20180108,TRADE,2_YEAR,25558,2,1,1,A,60579400001965EA,69526
15:27:29:047596 20180108,TRADE,2_YEAR,25558,13,1,0,B,605794000018D729,69529
15:27:29:047596 20180108,TRADE,2_YEAR,25558,13,1,1,A,60579400001965F0,69530
15:27:29:055712 20180108,TRADE,2_YEAR,25558,14,1,0,B,605794000018D729,69543
15:27:29:055712 20180108,TRADE,2_YEAR,25558,25,1,1,A,60579400001965FE,69544
15:27:29:055712 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400001965F6,69545
15:27:29:055712 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400001965F7,69546
15:27:29:055712 20180108,TRADE,2_YEAR,25558,1,1,0,B,60579400001965F9,69547
15:27:29:055712 20180108,TRADE,2_YEAR,25558,4,1,0,B,60579400001965FC,69548
15:27:29:055712 20180108,TRADE,2_YEAR,25558,2,1,0,B,60579400001965FD,69549
15:27:29:055873 20180108,TRADE,2_YEAR,25558,3,1,0,B,605794000018D729,69553
15:27:29:055873 20180108,TRADE,2_YEAR,25558,3,1,1,A,6057940000196603,69554
15:27:29:062890 20180108,TRADE,2_YEAR,25558,67,1,0,B,605794000018D729,69571
15:27:29:062890 20180108,TRADE,2_YEAR,25558,80,1,1,A,605794000019660D,69572
15:27:29:062890 20180108,TRADE,2_YEAR,25558,6,1,0,B,6057940000196605,69573
15:27:29:062890 20180108,TRADE,2_YEAR,25558,2,1,0,B,6057940000196606,69574
15:27:29:062890 20180108,TRADE,2_YEAR,25558,1,1,0,B,6057940000196609,69575
15:27:29:062890 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000019660A,69576
15:27:29:062890 20180108,TRADE,2_YEAR,25558,2,1,0,B,605794000019660C,69577
15:27:29:132122 20180108,TRADE,2_YEAR,25558,16,1,1,A,605794000019660D,69639
15:27:29:132122 20180108,TRADE,2_YEAR,25558,16,1,0,B,605794000019667A,69640
15:27:29:567690 20180108,TRADE,2_YEAR,25558,1,1,1,A,605794000019660D,69647
15:27:29:567690 20180108,TRADE,2_YEAR,25558,1,1,0,B,6057940000196685,69648
15:27:36:478745 20180108,TRADE,2_YEAR,25558,1,1,0,A,605794000019660D,69677
15:27:36:478745 20180108,TRADE,2_YEAR,25558,1,1,1,B,605794000019671D,69678
15:28:59:276244 20180108,TRADE,2_YEAR,25558,1,1,0,A,605794000019660D,69755
15:28:59:276244 20180108,TRADE,2_YEAR,25558,1,1,1,B,6057940000196F19,69756
15:28:59:837731 20180108,TRADE,2_YEAR,25558,2,1,0,A,605794000019660D,69763
15:28:59:837731 20180108,TRADE,2_YEAR,25558,2,1,1,B,6057940000196F28,69764
15:44:03:436506 20180108,TRADE,2_YEAR,25558,4,1,0,A,605794000019660D,70407
15:44:03:436506 20180108,TRADE,2_YEAR,25558,30,1,1,B,605794000019C4B2,70408
15:44:03:436506 20180108,TRADE,2_YEAR,25558,2,1,0,A,605794000019661D,70409
15:44:03:436506 20180108,TRADE,2_YEAR,25558,4,1,0,A,605794000019661E,70410
15:44:03:436506 20180108,TRADE,2_YEAR,25558,13,1,0,A,6057940000196627,70411
15:44:03:436506 20180108,TRADE,2_YEAR,25558,7,1,0,A,605794000019662F,70412
15:44:03:436823 20180108,TRADE,2_YEAR,25558,10,1,0,A,6057940000196627,70418
15:44:03:436823 20180108,TRADE,2_YEAR,25558,20,1,1,B,605794000019C4B7,70419
15:44:03:436823 20180108,TRADE,2_YEAR,25558,10,1,0,A,605794000019662F,70420
15:44:03:439899 20180108,TRADE,2_YEAR,25558,7,1,0,A,605794000019662F,70426
15:44:03:439899 20180108,TRADE,2_YEAR,25558,7,1,1,B,605794000019C4C0,70427
15:44:03:440924 20180108,TRADE,2_YEAR,25558,1,1,0,A,605794000019662F,70433
15:44:03:440924 20180108,TRADE,2_YEAR,25558,1,1,1,B,605794000019C4C4,70434
15:53:16:778003 20180108,TRADE,2_YEAR,25558,2,1,0,A,6057940000196630,70682
15:53:16:778003 20180108,TRADE,2_YEAR,25558,40,1,1,B,605794000019F108,70683
15:53:16:778003 20180108,TRADE,2_YEAR,25558,10,1,0,A,60579400001966C8,70684
15:53:16:778003 20180108,TRADE,2_YEAR,25558,10,1,0,A,605794000019E556,70685
15:53:16:778003 20180108,TRADE,2_YEAR,25558,7,1,0,A,6057940000196731,70686
15:53:16:778003 20180108,TRADE,2_YEAR,25558,6,1,0,A,6057940000196761,70687
15:53:16:778003 20180108,TRADE,2_YEAR,25558,5,1,0,A,605794000019F051,70688
15:53:16:778244 20180108,TRADE,2_YEAR,25558,10,1,0,A,605794000019E556,70695
15:53:16:778244 20180108,TRADE,2_YEAR,25558,20,1,1,B,605794000019F110,70696
15:53:16:778244 20180108,TRADE,2_YEAR,25558,10,1,0,A,605794000019F051,70697
15:55:03:328591 20180108,TRADE,2_YEAR,25558,10,1,0,A,605794000019E556,70723
15:55:03:328591 20180108,TRADE,2_YEAR,25558,10,1,1,B,605794000019F7F3,70724
15:55:15:822453 20180108,TRADE,2_YEAR,25558,12,1,0,A,605794000019F051,70849
15:55:15:822453 20180108,TRADE,2_YEAR,25558,12,1,1,B,60579400001A06A3,70850
15:55:55:914637 20180108,TRADE,2_YEAR,25556,1,1,0,B,605794000012D516,70905
15:55:55:914637 20180108,TRADE,2_YEAR,25556,4,1,1,A,60579400001A0FA1,70906
15:55:55:914637 20180108,TRADE,2_YEAR,25556,3,1,0,B,605794000012D51C,70907
15:56:28:428859 20180108,TRADE,2_YEAR,25558,1,1,0,A,605794000019F051,70976
15:56:28:428859 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400001A14EA,70977
15:56:49:153442 20180108,TRADE,2_YEAR,25558,1,1,0,A,605794000019F051,71076
15:56:49:153442 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400001A1A0D,71077
15:59:14:237743 20180108,TRADE,2_YEAR,25558,5,1,0,A,605794000019F051,71232
15:59:14:237743 20180108,TRADE,2_YEAR,25558,9,1,1,B,60579400001A28F4,71233
15:59:14:237743 20180108,TRADE,2_YEAR,25558,4,1,0,A,60579400001968D3,71234
15:59:16:052887 20180108,TRADE,2_YEAR,25558,12,1,0,A,60579400001968D3,71241
15:59:16:052887 20180108,TRADE,2_YEAR,25558,12,1,1,B,60579400001A2917,71242
16:00:27:080759 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400001968D3,71354
16:00:27:080759 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400001A34F4,71355
16:02:42:677303 20180108,TRADE,2_YEAR,25558,10,1,0,A,60579400001968D3,71468
16:02:42:677303 20180108,TRADE,2_YEAR,25558,10,1,1,B,60579400001A43A5,71469
16:02:42:677465 20180108,TRADE,2_YEAR,25558,23,1,0,A,60579400001968D3,71475
16:02:42:677465 20180108,TRADE,2_YEAR,25558,23,1,1,B,60579400001A43AD,71476
16:04:18:891904 20180108,TRADE,2_YEAR,25556,1,1,0,B,605794000012D51C,71626
16:04:18:891904 20180108,TRADE,2_YEAR,25556,1,1,1,A,60579400001A55F7,71627
16:05:00:013493 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400001968D3,71704
16:05:00:013493 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400001A6239,71705
16:06:10:245210 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400001968D3,71777
16:06:10:245210 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400001A6A4A,71778
16:06:10:855428 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400001968D3,71784
16:06:10:855428 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400001A6A58,71785
16:06:11:028274 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400001968D3,71790
16:06:11:028274 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400001A6A5D,71791
16:06:11:667965 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400001968D3,71797
16:06:11:667965 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400001A6A6B,71798
16:06:12:404461 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400001968D3,71805
16:06:12:404461 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400001A6A78,71806
16:06:13:027146 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400001968D3,71811
16:06:13:027146 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400001A6A85,71812
16:06:14:137933 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400001968D3,71817
16:06:14:137933 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400001A6A94,71818
16:06:14:648522 20180108,TRADE,2_YEAR,25558,41,1,0,A,60579400001970D7,71829
16:06:14:648522 20180108,TRADE,2_YEAR,25558,46,1,1,B,60579400001A6AA2,71830
16:06:14:648522 20180108,TRADE,2_YEAR,25558,5,1,0,A,60579400001970D8,71831
16:06:14:648733 20180108,TRADE,2_YEAR,25558,7,1,0,A,60579400001970D8,71840
16:06:14:648733 20180108,TRADE,2_YEAR,25558,10,1,1,B,60579400001A6AA9,71841
16:06:14:648733 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400001970D9,71842
16:06:14:648899 20180108,TRADE,2_YEAR,25558,38,1,0,A,60579400001970D9,71864
16:06:14:648899 20180108,TRADE,2_YEAR,25558,160,1,1,B,60579400001A6AAF,71865
16:06:14:648899 20180108,TRADE,2_YEAR,25558,10,1,0,A,60579400001994D9,71866
16:06:14:648899 20180108,TRADE,2_YEAR,25558,3,1,0,A,60579400001994EF,71867
16:06:14:648899 20180108,TRADE,2_YEAR,25558,19,1,0,A,605794000019A90F,71868
16:06:14:648899 20180108,TRADE,2_YEAR,25558,15,1,0,A,605794000015F086,71869
16:06:14:648899 20180108,TRADE,2_YEAR,25558,10,1,0,A,605794000015F0D6,71870
16:06:14:648899 20180108,TRADE,2_YEAR,25558,17,1,0,A,605794000019AE0A,71871
16:06:14:648899 20180108,TRADE,2_YEAR,25558,11,1,0,A,605794000019DB64,71872
16:06:14:648899 20180108,TRADE,2_YEAR,25558,1,1,0,A,605794000019EC9D,71873
16:06:14:648899 20180108,TRADE,2_YEAR,25558,4,1,0,A,60579400001A091B,71874
16:06:14:648899 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400001A29F0,71875
16:06:14:648899 20180108,TRADE,2_YEAR,25558,1,1,0,A,60579400001A43D5,71876
16:06:14:648899 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400001A4401,71877
16:06:14:648899 20180108,TRADE,2_YEAR,25558,10,1,0,A,60579400001A445B,71878
16:06:14:648899 20180108,TRADE,2_YEAR,25558,18,1,0,A,60579400001A5DD1,71879
16:06:14:649017 20180108,TRADE,2_YEAR,25558,1,1,0,A,605794000019AE0A,71889
16:06:14:649017 20180108,TRADE,2_YEAR,25558,36,1,1,B,60579400001A6AB2,71890
16:06:14:649017 20180108,TRADE,2_YEAR,25558,1,1,0,A,605794000019EC9D,71891
16:06:14:649017 20180108,TRADE,2_YEAR,25558,11,1,0,A,60579400001A5DD1,71892
16:06:14:649017 20180108,TRADE,2_YEAR,25558,8,1,0,A,60579400001A62C1,71893
16:06:14:649017 20180108,TRADE,2_YEAR,25558,5,1,0,A,60579400001A62E4,71894
16:06:14:649017 20180108,TRADE,2_YEAR,25558,10,1,0,A,60579400001A6AAC,71895
16:06:14:649064 20180108,TRADE,2_YEAR,25558,50,1,0,A,605794000019EC9D,71901
16:06:14:649064 20180108,TRADE,2_YEAR,25558,60,1,1,B,60579400001A6AB4,71902
16:06:14:649064 20180108,TRADE,2_YEAR,25558,8,1,0,A,60579400001A62C1,71903
16:06:14:649064 20180108,TRADE,2_YEAR,25558,2,1,0,A,60579400001A6AAC,71904
16:06:14:649213 20180108,TRADE,2_YEAR,25558,1,1,0,A,605794000019EC9D,71914
16:06:14:649213 20180108,TRADE,2_YEAR,25558,1,1,1,B,60579400001A16F4,71915
