Date,Currency,Description,Producer,Record,Bid,Ask,Bid Yield %,Ask Yield %,Maturity Date,Coupon,Last Trade Price,Last Trade Size mm,Mid Yield %,Bid Size mm,Ask Size mm,Duration,Total Volume mm,Dollar Flow,Close,High,Low,Open,VWAP,VWAY %,Best Ask Size1,Best Ask Size2,Best Ask Size3,Best Ask Size4,Best Ask Size5,Best Ask1,Best Ask2,Best Ask3,Best Ask4,Best Ask5,Best Bid Size1,Best Bid Size2,Best Bid Size3,Best Bid Size4,Best Bid Size5,Best Bid1,Best Bid2,Best Bid3,Best Bid4,Best Bid5,Sequence
08/01/2018 16:02:45.067,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,33,,,,,,,,,,,,,,,,,,,,,841,,,,,,,,,17549
08/01/2018 16:02:45.317,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17550
08/01/2018 16:02:45.957,USD,2YR NOTE,US_500,2_YEAR,99.828125,99.8359375,1.964,1.96,,,99.8359375,33,1.962,841,445,,7244,,,,,,99.8371,1.95905,445,,,,,,,,,,841,584,482,338,316,,99.8203125,99.8125,99.8046875,99.796875,17551
08/01/2018 16:02:46.692,USD,2YR NOTE,US_500,2_YEAR,99.828125,99.8359375,,,,,,,,841,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17552
08/01/2018 16:02:46.957,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,842,,,,,,,,,,,,,,,,,,,,,842,,,,,,,,,,17553
08/01/2018 16:02:47.145,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,843,,,,,,,,,,,,,,,378,,,,,,843,,,,,,,,,,17554
08/01/2018 16:02:47.567,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,844,,,,,,,,,,,,,,,,,,,,,844,,,,,,,,,,17555
08/01/2018 16:02:47.739,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,845,,,,,,,,,,,,,,,,,,,,,845,,,,,,,,,,17556
08/01/2018 16:02:47.926,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,846,,,,,,,,,,,,,,,,,,,,,846,,,,,,,,,,17557
08/01/2018 16:02:47.989,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,450,,,,,,,,,,450,,,,,,,,,,,,,,,,,,,,17558
08/01/2018 16:02:48.567,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602,,,,,,,,,17559
08/01/2018 16:02:48.770,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,847,,,,,,,,,,,,,,,377,,,,,,847,,,,,,,,,,17560
08/01/2018 16:02:50.067,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,848,,,,,,,,,,,,,,,,,,,,,848,,,,,,,,,,17561
08/01/2018 16:02:50.520,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,853,408,,,,,,,,,,408,,,,378,,,,,,853,,,,,,,,,,17562
08/01/2018 16:02:50.582,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,429,,,,,,,,,,429,,,,,,,,,,,,,,,,,,,,17563
08/01/2018 16:02:50.723,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,408,,,,,,,,,,408,,,,,,,,,,,,,,,,,,,,17564
08/01/2018 16:02:52.411,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,856,454,,,,,,,,,,454,,,,377,,,,,,856,599,,,,,,,,,17565
08/01/2018 16:02:52.411,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,456,,,,,,,,,,456,,,,,,,,,,,,,,,,,,,,17566
08/01/2018 16:02:52.536,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,470,,,,,,,,,,470,,,,,,,,,,,,,,,,,,,,17567
08/01/2018 16:02:55.442,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,465,,,,,,,,,,465,,,,,,,,,,,,,,,,,,,,17568
08/01/2018 16:02:57.614,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,470,,,,,,,,,,470,,,,378,,,,,,,,,,,,,,,,17569
08/01/2018 16:03:01.036,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,456,,,,,,,,,,456,,,,,,,,,,,,,,,,,,,,17570
08/01/2018 16:03:07.020,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,854,,,,,,,,,,,,,,,377,,,,,,854,,,,,,,,,,17571
08/01/2018 16:03:08.192,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,473,,,,,,,,,,473,,,,,,,,,,,,,,,,,,,,17572
08/01/2018 16:03:33.255,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,456,,,,,,,,,,456,,,,378,,,,,,,,,,,,,,,,17573
08/01/2018 16:03:33.255,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,485,,,,,,,,,,485,,,,,,,,,,,,,,,,,,,,17574
08/01/2018 16:03:49.537,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,443,,,,,,,,,,443,,,,,,,,,,,,,,,,,,,,17575
08/01/2018 16:03:51.100,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,431,,,,,,,,,,431,,,,377,,,,,,,,,,,,,,,,17576
08/01/2018 16:03:52.209,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,437,,,,,,,,,,,,,,,,,,,,17577
08/01/2018 16:03:52.225,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17578
08/01/2018 16:03:53.193,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,446,,,,,,,,,,446,,,,378,,,,,,,581,,,,,,,,,17579
08/01/2018 16:03:53.287,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,851,445,,,,,,,,,,445,,,,,,,,,,851,,493,349,,,,,,,17580
08/01/2018 16:03:54.459,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854,,,,,,,,,,17581
08/01/2018 16:03:54.537,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17582
08/01/2018 16:03:57.944,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,851,444,,,,,,,,,,444,,,,377,,,,,,851,,,,,,,,,,17583
08/01/2018 16:03:58.990,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,854,,,,,,,,,,,,,,,,,,,,,854,,,,,,,,,,17584
08/01/2018 16:04:03.366,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,851,,,,,,,,,,,,,,,378,,,,,,851,584,,,,,,,,,17585
08/01/2018 16:04:05.241,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,442,,,,,,,,,,442,,,,,,,,,,,,,,,,,,,,17586
08/01/2018 16:04:09.897,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,440,,,,,,,,,,440,,,,377,,,,,,,,,,,,,,,,17587
08/01/2018 16:04:11.678,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,482,,,,,,,,,,482,,,,,,,,,,,,,,,,,,,,17588
08/01/2018 16:04:12.881,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,857,,,,,,,,,,,,,,,378,,,,,,857,,,,,,,,,,17589
08/01/2018 16:04:14.491,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,860,483,,,,,,,,,,483,,,,,,,,,,860,599,,,,,,,,,17590
08/01/2018 16:04:14.491,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,485,,,,,,,,,,485,,,,,,,,,,,,,,,,,,,,17591
08/01/2018 16:04:14.678,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,857,443,,,,,,,,,,443,,,,,,,,,,857,602,,,,,,,,,17592
08/01/2018 16:04:18.960,USD,2YR NOTE,US_500,2_YEAR,99.828125,0,,<blank>,,,,,1.964,<blank>,<blank>,,,,,,,,,,,443,922,917,767,,99.8359375,99.84375,99.8515625,99.859375,1,,,,,,,,,,17593
08/01/2018 16:04:18.960,USD,2YR NOTE,US_500,2_YEAR,99.828125,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17594
08/01/2018 16:04:18.960,USD,2YR NOTE,US_500,2_YEAR,99.828125,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17595
08/01/2018 16:04:19.022,USD,2YR NOTE,US_500,2_YEAR,99.828125,,,,,,,,,1,,,,,,,,,,,,,914,909,759,,,,,,,,,,,,,,,,17596
08/01/2018 16:04:20.272,USD,2YR NOTE,US_500,2_YEAR,99.828125,,,,,,,,,1,,,,,,,,,,,,503,,,,,,,,,,599,,,,,,,,,17597
08/01/2018 16:04:22.007,USD,2YR NOTE,US_500,2_YEAR,99.828125,99.8359375,1.964,1.96,,,99.828125,1,1.962,859,503,,7245,,,,,,99.8371,1.95905,503,914,909,759,378,,99.84375,99.8515625,99.859375,99.8671875,859,,,,,,,,,,17598
08/01/2018 16:04:23.194,USD,2YR NOTE,US_500,2_YEAR,99.828125,99.8359375,,,,,,,,859,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17599
08/01/2018 16:04:31.585,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,414,,,,,,,,,,414,,,,,,,,,,,,,,,,,,,,17600
08/01/2018 16:04:31.804,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,497,,,,,,,,,,497,,,,,,,,,,,,478,334,,,,,,,17601
08/01/2018 16:04:31.976,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493,349,,,,,,,17602
08/01/2018 16:04:34.210,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,856,437,,,,,,,,,,437,,,,,,,,,,856,602,,,,,,,,,17603
08/01/2018 16:04:36.273,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584,,,,,,,,,17604
08/01/2018 16:04:37.335,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,436,,,,,,,,,,436,,,,,,,,,,,,,,,,,,,,17605
08/01/2018 16:04:38.663,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,431,,,,,,,,,,431,,,,,,,,,,,,,,,,,,,,17606
08/01/2018 16:04:39.054,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,473,,,,,,,,,,473,,,,,,,,,,,581,,,,,,,,,17607
08/01/2018 16:04:39.288,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,539,,,,,,,,,,539,,,,,,,,,,,599,,,,,,,,,17608
08/01/2018 16:04:39.851,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,518,,,,,,,,,,518,,,,,,,,,,,,,,,,,,,,17609
08/01/2018 16:04:40.117,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,859,563,,,,,,,,,,563,,,,,,,,,,859,,482,338,,,,,,,17610
08/01/2018 16:04:45.054,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,334,,,,,,,17611
08/01/2018 16:04:45.257,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493,349,,,,,,,17612
08/01/2018 16:04:46.164,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497,338,,,,,,,17613
08/01/2018 16:04:46.164,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482,,,,,,,,17614
08/01/2018 16:04:47.367,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,334,,,,,,,17615
08/01/2018 16:04:47.632,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,349,,,,,,,17616
08/01/2018 16:04:47.820,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493,338,,,,,,,17617
08/01/2018 16:04:48.367,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,334,,,,,,,17618
08/01/2018 16:04:48.554,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493,349,,,,,,,17619
08/01/2018 16:04:50.476,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,561,,,,,,,,,,561,,,,,,,,,,,,,,,,,,,,17620
08/01/2018 16:04:59.836,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,556,,,,,,,,,,556,,,,,,,,,,,,,,,,,,,,17621
08/01/2018 16:05:00.148,USD,2YR NOTE,US_500,2_YEAR,0,99.8359375,<blank>,1.96,,,,,1.96,<blank>,<blank>,,,,,,,,,,1,,,,,,,,,,,859,599,493,349,,99.828125,99.8203125,99.8125,99.8046875,17622
08/01/2018 16:05:00.148,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,581,,,,,,,,17623
08/01/2018 16:05:00.148,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17624
08/01/2018 16:05:00.148,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17625
08/01/2018 16:05:00.273,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,599,,,,,,,,17626
08/01/2018 16:05:02.336,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17627
08/01/2018 16:05:03.133,USD,2YR NOTE,US_500,2_YEAR,99.828125,99.8359375,1.964,1.96,,,99.8359375,1,1.962,859,547,,7246,,,,,,99.8371,1.95905,547,,,,,,,,,,,599,493,349,316,,99.8203125,99.8125,99.8046875,99.796875,17628
08/01/2018 16:05:03.461,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,861,487,,,,,,,,,,487,,,,,,,,,,861,,,,,,,,,,17629
08/01/2018 16:05:03.711,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,495,,,,,,,,,,495,,,,,,,,,,,,,,,,,,,,17630
08/01/2018 16:05:04.086,USD,2YR NOTE,US_500,2_YEAR,99.828125,99.8359375,,,,,,,,861,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17631
08/01/2018 16:05:06.524,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,500,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,17632
08/01/2018 16:05:09.742,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,560,,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,17633
08/01/2018 16:05:14.555,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862,,,,,,,,,,17634
08/01/2018 16:05:14.618,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17635
08/01/2018 16:05:15.055,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,573,,,,,,,,,,573,,,,,,,,,,,,,,,,,,,,17636
08/01/2018 16:05:15.305,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,566,,,,,,,,,,566,,,,,,,,,,,,,,,,,,,,17637
08/01/2018 16:05:20.290,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,860,,,,,,,,,,,,,,,,,,,,,860,,,,,,,,,,17638
08/01/2018 16:05:21.977,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,565,,,,,,,,,,565,,,,,,,,,,,,,,,,,,,,17639
08/01/2018 16:05:27.149,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,560,,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,17640
08/01/2018 16:05:30.696,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,546,,,,,,,,,,546,,,,,,,,,,,,,,,,,,,,17641
08/01/2018 16:05:30.868,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,455,,,,,,,,,,455,,,,,,,,,,,,,,,,,,,,17642
08/01/2018 16:05:39.696,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,515,,,,,,,,,,515,,,,,,,,,,,,,,,,,,,,17643
08/01/2018 16:05:39.884,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,455,,,,,,,,,,455,,,,,,,,,,,,,,,,,,,,17644
08/01/2018 16:05:40.525,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,413,,,,,,,,,,,,,,,,,,,,17645
08/01/2018 16:05:40.603,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17646
08/01/2018 16:05:53.275,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,473,,,,,,,,,,473,,,,,,,,,,,,,,,,,,,,17647
08/01/2018 16:05:53.556,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,413,,,,,,,,,,413,,,,,,,,,,,,,,,,,,,,17648
08/01/2018 16:05:56.228,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,857,,,,,,,,,,,,,,,,,,,,,857,602,,,,,,,,,17649
08/01/2018 16:05:58.916,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,859,,,,,,,,,,,,,,,,,,,,,859,,,,,,,,,,17650
08/01/2018 16:05:59.213,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,417,,,,,,,,,,,,,,,,,,,,17651
08/01/2018 16:05:59.291,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17652
08/01/2018 16:05:59.431,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,862,,,,,,,,,,,,,,,,,,,,,862,599,,,,,,,,,17653
08/01/2018 16:06:08.557,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,859,413,,,,,,,,,,413,,,,,,,,,,859,602,,,,,,,,,17654
08/01/2018 16:06:09.182,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,378,,,,,,,,,,378,,,,,,,,,,,584,,,,,,,,,17655
08/01/2018 16:06:10.291,USD,2YR NOTE,US_500,2_YEAR,0,99.8359375,<blank>,1.96,,,,,1.96,<blank>,<blank>,,,,,,,,,,1,,,,,,,,,,,859,584,493,349,,99.828125,99.8203125,99.8125,99.8046875,17656
08/01/2018 16:06:10.291,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17657
08/01/2018 16:06:10.291,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17658
08/01/2018 16:06:10.291,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17659
08/01/2018 16:06:11.041,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17660
08/01/2018 16:06:11.104,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,17661
08/01/2018 16:06:11.291,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,17662
08/01/2018 16:06:11.291,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17663
08/01/2018 16:06:11.760,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,590,,,,,,,,17664
08/01/2018 16:06:11.760,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17665
08/01/2018 16:06:11.932,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,17666
08/01/2018 16:06:12.369,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17667
08/01/2018 16:06:12.557,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,17668
08/01/2018 16:06:12.557,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17669
08/01/2018 16:06:13.307,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,17670
08/01/2018 16:06:13.307,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17671
08/01/2018 16:06:14.229,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,17672
08/01/2018 16:06:14.229,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17673
08/01/2018 16:06:14.650,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17674
08/01/2018 16:06:14.650,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17675
08/01/2018 16:06:14.650,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17676
08/01/2018 16:06:14.650,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17677
08/01/2018 16:06:14.650,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17678
08/01/2018 16:06:14.650,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17679
08/01/2018 16:06:14.650,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17680
08/01/2018 16:06:14.697,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17681
08/01/2018 16:06:14.697,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17682
08/01/2018 16:06:14.697,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17683
08/01/2018 16:06:14.697,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17684
08/01/2018 16:06:14.697,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17685
08/01/2018 16:06:14.697,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17686
08/01/2018 16:06:14.697,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17687
08/01/2018 16:06:14.713,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17688
08/01/2018 16:06:14.729,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,420,,,,,,,,,,422,912,903,,377,,,,,,,789,552,481,337,,,,,,17689
08/01/2018 16:06:14.729,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17690
08/01/2018 16:06:14.807,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,422,,,,,,,,,,423,914,,,,,,,,,,,565,,,,,,,,17691
08/01/2018 16:06:14.807,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17692
08/01/2018 16:06:14.807,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17693
08/01/2018 16:06:14.994,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17694
08/01/2018 16:06:15.182,USD,2YR NOTE,US_500,2_YEAR,,,,,,,,,,,,,,,,,,,,,,,909,,,,,,,,,,571,,,,,,,,17695
08/01/2018 16:06:15.229,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17696
08/01/2018 16:06:17.916,USD,2YR NOTE,US_500,2_YEAR,99.828125,99.8359375,1.964,1.96,,,99.8359375,423,1.962,789,106,,7669,,,,,,99.837,1.95911,106,,,,,,,,,,789,571,481,337,304,,99.8203125,99.8125,99.8046875,99.796875,17697
08/01/2018 16:06:17.963,USD,2YR NOTE,US_500,2_YEAR,0,99.8359375,<blank>,1.96,,,,,1.96,<blank>,<blank>,,,,,,,,,,135,900,893,749,367,,,,,,,789,571,481,337,,99.828125,99.8203125,99.8125,99.8046875,17698
08/01/2018 16:06:17.963,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,135,,,,,,,,,,143,,,,,,,,,,,791,556,,,,,,,,17699
08/01/2018 16:06:17.963,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17700
08/01/2018 16:06:17.963,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17701
08/01/2018 16:06:17.963,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17702
08/01/2018 16:06:17.963,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17703
08/01/2018 16:06:17.963,USD,2YR NOTE,US_500,2_YEAR,,99.8359375,,1.96,,,,,,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17704
